COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_AMOUNT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
3737,07/01/2012,09/30/2012,9190,Elizabeth,,Brunsvold,$6000.00,12164,MedImmune,10/19/2012
3345,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$2500.00,11656,Intermedix Corp,10/16/2012
3347,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$7000.00,11650,Diageo NA,10/16/2012
3348,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$7000.00,11655,"CGI Technologies & Solutions, Inc",10/16/2012
3349,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$9000.00,11647,Lorillard Tobacco,10/16/2012
3352,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$5000.00,11648,HP (Hewlett Packard),10/16/2012
3353,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$2000.00,11657,"David Mason & Associates of Illinois, Ltd.",10/16/2012
3354,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$5000.00,11652,Satellite Broadcasting & communications Assoc.,10/16/2012
3355,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$7000.00,11646,Midwest Gneration,10/16/2012
3357,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$4500.00,11649,Symantec Corp,10/16/2012
3358,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$2000.00,15142,AdTraction Media LLC,10/16/2012
3359,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$1000.00,15141,Cognizant Technology Solutions,10/16/2012
3360,07/01/2012,09/30/2012,8583,Theodore,J,Brunsvold,$4000.00,11653,3M Corporation,10/16/2012
4573,07/01/2012,09/30/2012,9937,Theodore,J,Brunsvold,$5000.00,11648,HP (Hewlett Packard),11/06/2012
4575,07/01/2012,09/30/2012,9937,Theodore,J,Brunsvold,$7000.00,11655,"CGI Technologies & Solutions, Inc",11/06/2012
4579,07/01/2012,09/30/2012,9937,Theodore,J,Brunsvold,$7000.00,11650,Diageo NA,11/06/2012
4580,07/01/2012,09/30/2012,9937,Theodore,J,Brunsvold,$2000.00,15142,AdTraction Media LLC,11/06/2012
4583,07/01/2012,09/30/2012,9937,Theodore,J,Brunsvold,$4000.00,11653,3M Corporation,11/06/2012
4585,07/01/2012,09/30/2012,9937,Theodore,J,Brunsvold,$2000.00,11657,"David Mason & Associates of Illinois, Ltd.",11/06/2012
4589,07/01/2012,09/30/2012,9937,Theodore,J,Brunsvold,$4500.00,11649,Symantec Corp,11/06/2012
4590,07/01/2012,09/30/2012,9937,Theodore,J,Brunsvold,$2500.00,11656,Intermedix Corp,11/06/2012
4593,07/01/2012,09/30/2012,9937,Theodore,J,Brunsvold,$5000.00,11652,Satellite Broadcasting & communications Assoc.,11/06/2012
4624,07/01/2012,09/30/2012,9943,Theodore,J,Brunsvold,$5000.00,11648,HP (Hewlett Packard),11/06/2012
4626,07/01/2012,09/30/2012,9943,Theodore,J,Brunsvold,$1000.00,11649,Symantec Corp,11/06/2012
4628,07/01/2012,09/30/2012,9943,Theodore,J,Brunsvold,$7000.00,11650,Diageo NA,11/06/2012
4633,07/01/2012,09/30/2012,9943,Theodore,J,Brunsvold,$4000.00,11653,3M Corporation,11/06/2012
4638,07/01/2012,09/30/2012,9943,Theodore,J,Brunsvold,$7000.00,11655,"CGI Technologies & Solutions, Inc",11/06/2012
4640,07/01/2012,09/30/2012,9943,Theodore,J,Brunsvold,$2500.00,11656,Intermedix Corp,11/06/2012
4641,07/01/2012,09/30/2012,9943,Theodore,J,Brunsvold,$2000.00,11657,"David Mason & Associates of Illinois, Ltd.",11/06/2012
4644,07/01/2012,09/30/2012,9943,Theodore,J,Brunsvold,$2000.00,15142,AdTraction Media LLC,11/06/2012
4755,07/01/2012,09/30/2012,9951,Theodore,J,Brunsvold,$5000.00,11648,HP (Hewlett Packard),11/08/2012
4758,07/01/2012,09/30/2012,9951,Theodore,J,Brunsvold,$2500.00,11656,Intermedix Corp,11/08/2012
4762,07/01/2012,09/30/2012,9951,Theodore,J,Brunsvold,$7000.00,11650,Diageo NA,11/08/2012
4764,07/01/2012,09/30/2012,9951,Theodore,J,Brunsvold,$1000.00,11649,Symantec Corp,11/08/2012
4765,07/01/2012,09/30/2012,9951,Theodore,J,Brunsvold,$2000.00,11657,"David Mason & Associates of Illinois, Ltd.",11/08/2012
4767,07/01/2012,09/30/2012,9951,Theodore,J,Brunsvold,$4000.00,11653,3M Corporation,11/08/2012
4772,07/01/2012,09/30/2012,9951,Theodore,J,Brunsvold,$2000.00,15142,AdTraction Media LLC,11/08/2012
4774,07/01/2012,09/30/2012,9951,Theodore,J,Brunsvold,$7000.00,11655,"CGI Technologies & Solutions, Inc",11/08/2012
4776,07/01/2012,09/30/2012,9952,Theodore,J,Brunsvold,$5000.00,11648,HP (Hewlett Packard),11/08/2012
4778,07/01/2012,09/30/2012,9952,Theodore,J,Brunsvold,$1000.00,11649,Symantec Corp,11/08/2012
4779,07/01/2012,09/30/2012,9952,Theodore,J,Brunsvold,$7000.00,11650,Diageo NA,11/08/2012
4785,07/01/2012,09/30/2012,9952,Theodore,J,Brunsvold,$4000.00,11653,3M Corporation,11/08/2012
4790,07/01/2012,09/30/2012,9952,Theodore,J,Brunsvold,$7000.00,11655,"CGI Technologies & Solutions, Inc",11/08/2012
4791,07/01/2012,09/30/2012,9952,Theodore,J,Brunsvold,$2500.00,11656,Intermedix Corp,11/08/2012
4794,07/01/2012,09/30/2012,9952,Theodore,J,Brunsvold,$2000.00,11657,"David Mason & Associates of Illinois, Ltd.",11/08/2012
4795,07/01/2012,09/30/2012,9952,Theodore,J,Brunsvold,$2000.00,15142,AdTraction Media LLC,11/08/2012
3622,07/01/2012,09/30/2012,7006,David,A,Bump,$1500.00,12303,Thermal Chicago Corporation,10/18/2012
3623,07/01/2012,09/30/2012,8799,Mitchell,A,Carrell ,$1000.00,11615,Career Builder LLC,10/18/2012
3624,07/01/2012,09/30/2012,8799,Mitchell,A,Carrell ,$10000.00,11616,"SF CH I, LLC",10/18/2012
3625,07/01/2012,09/30/2012,8799,Mitchell,A,Carrell ,$1000.00,15252,Starbucks Corp.,10/18/2012
3998,07/01/2012,09/30/2012,8783,Danielle,,Cassel,$10000.00,14214,RP Hyde Park LLC,10/23/2012
3999,07/01/2012,09/30/2012,8783,Danielle,,Cassel,$30000.00,12564,University of Chicago,10/23/2012
4002,07/01/2012,09/30/2012,8783,Danielle,,Cassel,$20000.00,12567,Bridgeview Bank & Trust,10/23/2012
4006,07/01/2012,09/30/2012,8783,Danielle,,Cassel,$7000.00,12570,Chicago Indoor Soccer,10/23/2012
4008,07/01/2012,09/30/2012,8783,Danielle,,Cassel,$1000.00,12569,Chicago Premier Suites,10/23/2012
4010,07/01/2012,09/30/2012,8783,Danielle,,Cassel,$6000.00,12565,Target Corporation,10/23/2012
4012,07/01/2012,09/30/2012,8783,Danielle,,Cassel,$1000.00,15242,"VIII FS Chicago, LLC",10/23/2012
4013,07/01/2012,09/30/2012,8783,Danielle,,Cassel,$3000.00,14213,State Farm Life Insurance Co.,10/23/2012
4502,07/01/2012,09/30/2012,9912,Danielle,,Cassel,$1000.00,12569,Chicago Premier Suites,11/02/2012
4504,07/01/2012,09/30/2012,9912,Danielle,,Cassel,$3000.00,14213,State Farm Life Insurance Co.,11/02/2012
4507,07/01/2012,09/30/2012,9912,Danielle,,Cassel,$10000.00,14214,RP Hyde Park LLC,11/02/2012
4508,07/01/2012,09/30/2012,9912,Danielle,,Cassel,$7000.00,12570,Chicago Indoor Soccer,11/02/2012
4511,07/01/2012,09/30/2012,9912,Danielle,,Cassel,$20000.00,12567,Bridgeview Bank & Trust,11/02/2012
4512,07/01/2012,09/30/2012,9912,Danielle,,Cassel,$6000.00,12565,Target Corporation,11/02/2012
4517,07/01/2012,09/30/2012,9912,Danielle,,Cassel,$30000.00,12564,University of Chicago,11/02/2012
7984,07/01/2012,09/30/2012,11988,Danielle,,Cassel,$10000.00,14214,RP Hyde Park LLC,03/07/2013
7986,07/01/2012,09/30/2012,11988,Danielle,,Cassel,$30000.00,12564,University of Chicago,03/07/2013
7990,07/01/2012,09/30/2012,11988,Danielle,,Cassel,$1000.00,12569,Chicago Premier Suites,03/07/2013
7993,07/01/2012,09/30/2012,11988,Danielle,,Cassel,$7000.00,12570,Chicago Indoor Soccer,03/07/2013
7995,07/01/2012,09/30/2012,11988,Danielle,,Cassel,$3000.00,14213,State Farm Life Insurance Co.,03/07/2013
7998,07/01/2012,09/30/2012,11988,Danielle,,Cassel,$20000.00,12567,Bridgeview Bank & Trust,03/07/2013
8001,07/01/2012,09/30/2012,11988,Danielle,,Cassel,$6000.00,12565,Target Corporation,03/07/2013
8004,07/01/2012,09/30/2012,11989,Danielle,,Cassel,$30000.00,12564,University of Chicago,03/07/2013
8008,07/01/2012,09/30/2012,11989,Danielle,,Cassel,$6000.00,12565,Target Corporation,03/07/2013
8014,07/01/2012,09/30/2012,11989,Danielle,,Cassel,$20000.00,12567,Bridgeview Bank & Trust,03/07/2013
8016,07/01/2012,09/30/2012,11989,Danielle,,Cassel,$1000.00,12569,Chicago Premier Suites,03/07/2013
8019,07/01/2012,09/30/2012,11989,Danielle,,Cassel,$7000.00,12570,Chicago Indoor Soccer,03/07/2013
8021,07/01/2012,09/30/2012,11989,Danielle,,Cassel,$3000.00,14213,State Farm Life Insurance Co.,03/07/2013
8024,07/01/2012,09/30/2012,11989,Danielle,,Cassel,$10000.00,14214,RP Hyde Park LLC,03/07/2013
8027,07/01/2012,09/30/2012,11990,Danielle,,Cassel,$30000.00,12564,University of Chicago,03/07/2013
8030,07/01/2012,09/30/2012,11990,Danielle,,Cassel,$6000.00,12565,Target Corporation,03/07/2013
8033,07/01/2012,09/30/2012,11990,Danielle,,Cassel,$20000.00,12567,Bridgeview Bank & Trust,03/07/2013
8037,07/01/2012,09/30/2012,11990,Danielle,,Cassel,$1000.00,12569,Chicago Premier Suites,03/07/2013
8039,07/01/2012,09/30/2012,11990,Danielle,,Cassel,$7000.00,12570,Chicago Indoor Soccer,03/07/2013
8042,07/01/2012,09/30/2012,11990,Danielle,,Cassel,$3000.00,14213,State Farm Life Insurance Co.,03/07/2013
8045,07/01/2012,09/30/2012,11990,Danielle,,Cassel,$10000.00,14214,RP Hyde Park LLC,03/07/2013
3389,07/01/2012,09/30/2012,8587,Pedro,,Cervantes,$998.33,14753,"Spring Awakening, LLC",10/17/2012
3390,07/01/2012,09/30/2012,8587,Pedro,,Cervantes,$21.62,14325,Congress Corporation,10/17/2012
3391,07/01/2012,09/30/2012,8587,Pedro,,Cervantes,$1466.66,14324,"Sona Oswego Tan, Inc",10/17/2012
3392,07/01/2012,09/30/2012,8587,Pedro,,Cervantes,$3750.00,15143,"CH2M Hill, Inc",10/17/2012
3220,07/01/2012,09/30/2012,9511,Victor,H,Chang,$4810.00,15681,"Wells Fargo Bank, N.A.",10/15/2012
2470,07/01/2012,09/30/2012,8845,Elvin,E,Charity,$45000.00,12799,"Urban Juncture, Inc",09/27/2012
2401,07/01/2012,09/30/2012,5607,Michael,P,Ciaccio,$2500.00,11853,Teamsters Joint Council 25,09/25/2012
3293,07/01/2012,09/30/2012,7264,Bernard,I,Citron,$3906.00,13054,"F & F Realty, Ltd.",10/16/2012
3294,07/01/2012,09/30/2012,7264,Bernard,I,Citron,$1534.50,13055,"Lexington Homes, LLC",10/16/2012
3295,07/01/2012,09/30/2012,7264,Bernard,I,Citron,$1348.50,13061,"Lincoln, Ashland @ Belmont LLC",10/16/2012
4799,07/01/2012,09/30/2012,5534,Jennifer,,Clark,$25000.00,11674,Loyola University Chicago,11/09/2012
3383,07/01/2012,09/30/2012,9198,Nicolas,,Clochard-Bossuet,$3672.00,12090,"JCDecaux North America, Inc",10/17/2012
7454,07/01/2012,09/30/2012,11516,Nicolas,,Clochard-Bossuet,$3672.00,12090,"JCDecaux North America, Inc",01/29/2013
4803,07/01/2012,09/30/2012,9954,Thomas,P,Coffey,$5000.00,12922,Resurrection Health Care,11/09/2012
4804,07/01/2012,09/30/2012,9954,Thomas,P,Coffey,$500.00,12921,Mercury Cruiselines,11/09/2012
4805,07/01/2012,09/30/2012,9954,Thomas,P,Coffey,$500.00,15933,McCaffery Interests,11/09/2012
4807,07/01/2012,09/30/2012,9955,Thomas,P,Coffey,$500.00,12921,Mercury Cruiselines,11/09/2012
4810,07/01/2012,09/30/2012,9955,Thomas,P,Coffey,$5000.00,12922,Resurrection Health Care,11/09/2012
4321,07/01/2012,09/30/2012,5799,David,P,Cohen,$90000.00,12424,"Alclear, LLC",10/31/2012
5081,07/01/2012,09/30/2012,10002,Marlow,H.,Colvin,$101.00,14751,ComEd,11/29/2012
2575,07/01/2012,09/30/2012,9200,Christopher,S,Colwell,$8000.00,12597,USI Insurance Services Corp,09/28/2012
3394,07/01/2012,09/30/2012,5933,Julie,,Conenna,$343.75,12668,Bank of America NA,10/17/2012
3785,07/01/2012,09/30/2012,8042,Kevin ,,Conlon,$2500.00,14869,Xerox State & Local Solutions,10/19/2012
5508,07/01/2012,09/30/2012,10142,Kevin ,,Conlon,$2500.00,14869,Xerox State & Local Solutions,12/14/2012
2673,07/01/2012,09/30/2012,6967,John,C,Corrigan,$7500.00,12722,U.S. Cellular,10/02/2012
2674,07/01/2012,09/30/2012,6967,John,C,Corrigan,$3000.00,12723,Extend Health,10/02/2012
2675,07/01/2012,09/30/2012,6967,John,C,Corrigan,$15000.00,14209,Xerox Business Services LLC,10/02/2012
3834,07/01/2012,09/30/2012,8001,Frank,,Cortese,$2000.00,12526,Allied Waste,10/19/2012
3835,07/01/2012,09/30/2012,8001,Frank,,Cortese,$1000.00,12527,Teamsters Joint Council 25,10/19/2012
3836,07/01/2012,09/30/2012,8001,Frank,,Cortese,$1000.00,12528,Chicago Film Studio LLC,10/19/2012
3837,07/01/2012,09/30/2012,8001,Frank,,Cortese,$800.00,12529,"Theatrical Stage Employees Union, Local 2",10/19/2012
3838,07/01/2012,09/30/2012,8001,Frank,,Cortese,$1000.00,12530,"Heat & Frost Insulators %2f Asbestos Workers, Local 17",10/19/2012
3839,07/01/2012,09/30/2012,8001,Frank,,Cortese,$1000.00,14748,Illinois Pipe Trades Advancement & Promotion Program,10/19/2012
2883,07/01/2012,09/30/2012,9349,Samantha,,Costanzo,$360.58,12932,Jefferies & Company Inc,10/08/2012
3373,07/01/2012,09/30/2012,9588,Thomas,,Coverick,$396.65,11799,"KeyBanc Capital Markets, Inc",10/17/2012
3221,07/01/2012,09/30/2012,7041,Vi,E,Daley,$27.00,11690,General Iron Industries,10/15/2012
4821,07/01/2012,09/30/2012,9208,Brian,A,Daly,$6000.00,13147,Honeywell International,11/13/2012
4823,07/01/2012,09/30/2012,9963,Brian,A,Daly,$6000.00,13147,Honeywell International,11/13/2012
3364,07/01/2012,09/30/2012,5708,Warren,,Daniels,$95.00,12161,"Morgan Stanley & Co, LLC",10/17/2012
3938,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$5000.00,11594,"American International Group, INC (AIG)",10/22/2012
3939,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$5000.00,11592,Aon Corporation,10/22/2012
3940,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$9000.00,11600,Clear Channel Outdoor,10/22/2012
3941,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$6000.00,11601,EMC Corp,10/22/2012
3942,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$7500.00,11586,Enterprise Rent-A-Car,10/22/2012
3943,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$6000.00,11587,Feld Entertainment,10/22/2012
3944,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$6000.00,11598,InterPark Incorporated,10/22/2012
3945,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$10000.00,11593,"Live Nation Worldwide, Inc. (FKA Clear Channel Entertainment)",10/22/2012
3946,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$6000.00,11588,Microsoft Corporation,10/22/2012
3947,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$5000.00,11597,"Midwest Generation EME,LLC",10/22/2012
3948,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$8000.00,15277,RAI Services Co.,10/22/2012
3949,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$10000.00,11589,Siemens Corporation,10/22/2012
3950,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$10000.00,11590,Unisys Corporation,10/22/2012
3951,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$12500.00,11595,"Wal-Mart Stores, Inc.",10/22/2012
3952,07/01/2012,09/30/2012,8868,Timothy,J,Dart,$10000.00,11599,Westfield Group,10/22/2012
3372,07/01/2012,09/30/2012,9589,V. Lara,,DeLeone,$291.64,12039,KeyBank National Association,10/17/2012
3395,07/01/2012,09/30/2012,9210,Thomas,R,Denes,$50.00,13110,Bank of America NA,10/17/2012
2671,07/01/2012,09/30/2012,8182,Darryl,E,Denham,$194.77,14941,Xerox Corporation,10/02/2012
3281,07/01/2012,09/30/2012,5882,Binita,,Desai,$1000.00,12592,Metropolitan Chicago Healthcare Council,10/16/2012
2577,07/01/2012,09/30/2012,7728,Geoffrey,,Dickinson,$5000.00,13838,Resurrection Medical Center,09/28/2012
2578,07/01/2012,09/30/2012,7728,Geoffrey,,Dickinson,$25000.00,14752,Presence Health,09/28/2012
4191,07/01/2012,09/30/2012,9441,Mariah,,DiGrino,$25000.00,12734,"400-410 N. Michigan Ave., Ste. 250",10/24/2012
4192,07/01/2012,09/30/2012,9441,Mariah,,DiGrino,$25000.00,12737,Barrett & Porto,10/24/2012
4193,07/01/2012,09/30/2012,9441,Mariah,,DiGrino,$25000.00,12729,"CD-EB %2f EP Retail JC, LLC c%2fo Great Lakes Principals",10/24/2012
4194,07/01/2012,09/30/2012,9441,Mariah,,DiGrino,$5000.00,12730,Costco Wholesale,10/24/2012
4195,07/01/2012,09/30/2012,9441,Mariah,,DiGrino,$25000.00,12732,Great Lakes Prinicipals  c%2fo CD_EP Retail JV LLC,10/24/2012
4196,07/01/2012,09/30/2012,9441,Mariah,,DiGrino,$25000.00,12735,"Ravenswood Station, LLC",10/24/2012
4197,07/01/2012,09/30/2012,9441,Mariah,,DiGrino,$20000.00,12738,VHNA Acquistion LP,10/24/2012
3789,07/01/2012,09/30/2012,8603,Michael,J,DiLorenzo,$2040.00,11756,"AG%2fCP West Bradley, LLC",10/19/2012
3790,07/01/2012,09/30/2012,8603,Michael,J,DiLorenzo,$2677.00,14284,AGC West Town Center Owner LLC,10/19/2012
3792,07/01/2012,09/30/2012,8603,Michael,J,DiLorenzo,$2728.00,14285,City View Condominium Association,10/19/2012
3794,07/01/2012,09/30/2012,8603,Michael,J,DiLorenzo,$561.00,11758,"Hotel Lincoln Park Owner, LLC",10/19/2012
3795,07/01/2012,09/30/2012,8603,Michael,J,DiLorenzo,$1244.00,14287,NRG Clybourn Wrightwood LLC,10/19/2012
3797,07/01/2012,09/30/2012,8603,Michael,J,DiLorenzo,$14332.00,11753,Resurrection Health Care,10/19/2012
3798,07/01/2012,09/30/2012,8603,Michael,J,DiLorenzo,$4998.00,14762,"Sheffield Weed, LLC",10/19/2012
7430,07/01/2012,09/30/2012,11514,Michael,J,DiLorenzo,$561.00,11758,"Hotel Lincoln Park Owner, LLC",01/29/2013
7433,07/01/2012,09/30/2012,11514,Michael,J,DiLorenzo,$2728.00,14285,City View Condominium Association,01/29/2013
7436,07/01/2012,09/30/2012,11514,Michael,J,DiLorenzo,$2040.00,11756,"AG%2fCP West Bradley, LLC",01/29/2013
7438,07/01/2012,09/30/2012,11514,Michael,J,DiLorenzo,$14332.00,11753,Resurrection Health Care,01/29/2013
7442,07/01/2012,09/30/2012,11514,Michael,J,DiLorenzo,$1244.00,14287,NRG Clybourn Wrightwood LLC,01/29/2013
7446,07/01/2012,09/30/2012,11514,Michael,J,DiLorenzo,$2677.00,14284,AGC West Town Center Owner LLC,01/29/2013
7448,07/01/2012,09/30/2012,11514,Michael,J,DiLorenzo,$4998.00,14762,"Sheffield Weed, LLC",01/29/2013
2579,07/01/2012,09/30/2012,5526,Jeffrey,A,Dixon,$9000.00,11661,ArborJet,09/28/2012
2580,07/01/2012,09/30/2012,5526,Jeffrey,A,Dixon,$12000.00,11659,IL Hotel & Lodging Association,09/28/2012
2581,07/01/2012,09/30/2012,5526,Jeffrey,A,Dixon,$15000.00,11660,Fifth Third Bank,09/28/2012
5662,07/01/2012,09/30/2012,10243,Jeffrey,A,Dixon,$12000.00,11659,IL Hotel & Lodging Association,12/20/2012
5664,07/01/2012,09/30/2012,10243,Jeffrey,A,Dixon,$9000.00,11661,ArborJet,12/20/2012
5666,07/01/2012,09/30/2012,10243,Jeffrey,A,Dixon,$15000.00,11660,Fifth Third Bank,12/20/2012
4279,07/01/2012,09/30/2012,9442,Jesse,,Dodson,$2000.00,11680,Fifield Realty Corporation,10/30/2012
4280,07/01/2012,09/30/2012,9442,Jesse,,Dodson,$15000.00,15253,Hines Corp,10/30/2012
4281,07/01/2012,09/30/2012,9442,Jesse,,Dodson,$5000.00,11686,Mahogony Chicago 47 LLC,10/30/2012
4282,07/01/2012,09/30/2012,9442,Jesse,,Dodson,$5000.00,11687,McCaffery Interests,10/30/2012
4283,07/01/2012,09/30/2012,9442,Jesse,,Dodson,$5000.00,11688,Newcastle Limited,10/30/2012
4287,07/01/2012,09/30/2012,9886,Jesse,,Dodson,$5000.00,11686,Mahogony Chicago 47 LLC,10/30/2012
4289,07/01/2012,09/30/2012,9886,Jesse,,Dodson,$15000.00,15253,Hines Corp,10/30/2012
4291,07/01/2012,09/30/2012,9886,Jesse,,Dodson,$2000.00,11680,Fifield Realty Corporation,10/30/2012
4292,07/01/2012,09/30/2012,9886,Jesse,,Dodson,$5000.00,11687,McCaffery Interests,10/30/2012
4294,07/01/2012,09/30/2012,9886,Jesse,,Dodson,$5000.00,11688,Newcastle Limited,10/30/2012
3881,07/01/2012,09/30/2012,5997,Pat ,,Doerr,$1250.00,12831,Hospitality Business Assoc of Chicago,10/20/2012
3244,07/01/2012,09/30/2012,8883,John,A,Doerrer,$5000.00,11848,CIGNA,10/15/2012
3245,07/01/2012,09/30/2012,8883,John,A,Doerrer,$15000.00,11847,Chicago Retail Merchants Assoc.,10/15/2012
3246,07/01/2012,09/30/2012,8883,John,A,Doerrer,$9999.99,11846,Distilled Spirits Council of United States,10/15/2012
3247,07/01/2012,09/30/2012,8883,John,A,Doerrer,$3750.00,15282,Dynasty Group,10/15/2012
3248,07/01/2012,09/30/2012,8883,John,A,Doerrer,$3000.00,11850,Flood Brothers Disposal,10/15/2012
3249,07/01/2012,09/30/2012,8883,John,A,Doerrer,$5000.00,14163,Gilbane Building Co.,10/15/2012
3250,07/01/2012,09/30/2012,8883,John,A,Doerrer,$15000.00,11849,Mc Donald's Corp.,10/15/2012
3251,07/01/2012,09/30/2012,8883,John,A,Doerrer,$3000.00,11852,Shoreline Sightseeing,10/15/2012
4869,07/01/2012,09/30/2012,9967,John,A,Doerrer,$15000.00,11847,Chicago Retail Merchants Assoc.,11/14/2012
4870,07/01/2012,09/30/2012,9967,John,A,Doerrer,$9999.99,11846,Distilled Spirits Council of United States,11/14/2012
4873,07/01/2012,09/30/2012,9967,John,A,Doerrer,$3000.00,11852,Shoreline Sightseeing,11/14/2012
4874,07/01/2012,09/30/2012,9967,John,A,Doerrer,$15000.00,11849,Mc Donald's Corp.,11/14/2012
4877,07/01/2012,09/30/2012,9967,John,A,Doerrer,$3750.00,15282,Dynasty Group,11/14/2012
4878,07/01/2012,09/30/2012,9967,John,A,Doerrer,$5000.00,14163,Gilbane Building Co.,11/14/2012
4880,07/01/2012,09/30/2012,9967,John,A,Doerrer,$3000.00,11850,Flood Brothers Disposal,11/14/2012
4882,07/01/2012,09/30/2012,9967,John,A,Doerrer,$5000.00,11848,CIGNA,11/14/2012
2676,07/01/2012,09/30/2012,9366,Jay,D,Doherty,$15500.00,12406,Commonwealth Edison,10/02/2012
2677,07/01/2012,09/30/2012,9366,Jay,D,Doherty,$3500.00,12411,"AECOM USA, Inc.",10/02/2012
2678,07/01/2012,09/30/2012,9366,Jay,D,Doherty,$1500.00,12413,Ladder Up,10/02/2012
2679,07/01/2012,09/30/2012,9366,Jay,D,Doherty,$1875.00,12417,Taxi Affiliation Services,10/02/2012
4595,07/01/2012,09/30/2012,9938,Jay,D,Doherty,$3500.00,12411,"AECOM USA, Inc.",11/06/2012
4596,07/01/2012,09/30/2012,9938,Jay,D,Doherty,$1875.00,12417,Taxi Affiliation Services,11/06/2012
4597,07/01/2012,09/30/2012,9938,Jay,D,Doherty,$1500.00,12413,Ladder Up,11/06/2012
4600,07/01/2012,09/30/2012,9938,Jay,D,Doherty,$15500.00,12406,Commonwealth Edison,11/06/2012
5949,07/01/2012,09/30/2012,10606,Jay,D,Doherty,$15500.00,12406,Commonwealth Edison,01/04/2013
5950,07/01/2012,09/30/2012,10606,Jay,D,Doherty,$3500.00,12411,"AECOM USA, Inc.",01/04/2013
5952,07/01/2012,09/30/2012,10606,Jay,D,Doherty,$1500.00,12413,Ladder Up,01/04/2013
5954,07/01/2012,09/30/2012,10606,Jay,D,Doherty,$1875.00,12417,Taxi Affiliation Services,01/04/2013
2721,07/01/2012,09/30/2012,5764,Beth,,Doria,$3000.00,12275,Federation of Women Contractors,10/04/2012
2983,07/01/2012,09/30/2012,8061,David,M,Dring,$13750.00,12138,"Securities Industry and Financial Markets Assoc., Inc.",10/10/2012
2984,07/01/2012,09/30/2012,8061,David,M,Dring,$18750.00,12139,Academy for Urban School Leadership,10/10/2012
2985,07/01/2012,09/30/2012,8061,David,M,Dring,$7500.00,12140,HR Green,10/10/2012
2986,07/01/2012,09/30/2012,8061,David,M,Dring,$25000.00,12141,AT & T Services,10/10/2012
2987,07/01/2012,09/30/2012,8061,David,M,Dring,$18000.00,12142,"Citibank, NA",10/10/2012
2988,07/01/2012,09/30/2012,8061,David,M,Dring,$15000.00,12144,Hilton Worldwide,10/10/2012
2989,07/01/2012,09/30/2012,8061,David,M,Dring,$20001.00,12143,Delaware North Companies,10/10/2012
2990,07/01/2012,09/30/2012,8061,David,M,Dring,$17500.00,12146,Columbia College,10/10/2012
3604,07/01/2012,09/30/2012,9603,Lisa,,Duarte,$408.50,15743,"El Azteca, Inc.",10/18/2012
3605,07/01/2012,09/30/2012,9603,Lisa,,Duarte,$2332.73,14661,Seven-D Construction Company,10/18/2012
3609,07/01/2012,09/30/2012,9603,Lisa,,Duarte,$1466.66,14324,"Sona Oswego Tan, Inc",10/18/2012
3617,07/01/2012,09/30/2012,9603,Lisa,,Duarte,$21.62,14321,Congress Corporation,10/18/2012
3618,07/01/2012,09/30/2012,9603,Lisa,,Duarte,$3750.00,14304,CH2M Hill,10/18/2012
5172,07/01/2012,09/30/2012,10023,Lisa,,Duarte,$21.62,14321,Congress Corporation,12/04/2012
5174,07/01/2012,09/30/2012,10023,Lisa,,Duarte,$1466.66,14324,"Sona Oswego Tan, Inc",12/04/2012
5177,07/01/2012,09/30/2012,10023,Lisa,,Duarte,$3750.00,14304,CH2M Hill,12/04/2012
5180,07/01/2012,09/30/2012,10023,Lisa,,Duarte,$408.50,15743,"El Azteca, Inc.",12/04/2012
5184,07/01/2012,09/30/2012,10023,Lisa,,Duarte,$2332.73,14661,Seven-D Construction Company,12/04/2012
3801,07/01/2012,09/30/2012,9653,Kathleen,A,Duncan,$500.00,14801,Advocate Illinois Masonic Hospital,10/19/2012
